,Day,Month,Year,DAP,Stage,WC(1.50),Rain,Irri,Surf,Infilt,RO,Drain,CR,Zgwt,Ex,E,E/Ex,Trx,Tr,Tr/Trx,ETx,ET,ET/ETx,GD,Z,StExp,StSto,StSen,StSalt,StWeed,CC,CCw,StTr,Kc(Tr),Trx.1,Tr.1,TrW,Tr/Trx.1,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.50).1,Wr(1.50),Z.1,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.50)  SaltZ,Z.2,ECe,ECsw,StSalt.1,Zgwt.1,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rain.1,ETo,Tmin,Tavg,Tmax,CO2
66,6,6,1990,37,2,477.5,2.9,0.0,0.0,2.9,0.0,0.0,0.0,10.0,1.2,1.2,100,0.4,0.4,100,1.6,1.6,100,12.4,0.93,0,0,0,0,0,16.5,16.5,5,0.28,0.4,0.4,0.4,100,12.0,0.475,-9.9,0.0,0.0,100,0.0,0.0,0.0,477.5,477.5,0.93,346.9,404.6,352.4,296.1,124.8,202.5,121.3,0.0,0.0,0.0,0.000     0.000,0.93,0.0,0.0,0,10.0,0.0,43.1,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.5,9.4,12.4,15.5,354.45
67,7,6,1990,38,2,477.4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.6,1.6,100,0.5,0.5,100,2.2,2.2,100,11.5,0.95,0,0,0,0,0,17.1,17.1,8,0.29,0.5,0.5,0.5,100,12.0,0.508,-9.9,0.0,0.0,100,0.0,0.0,0.0,477.4,477.4,0.95,350.3,410.6,356.0,303.5,126.4,207.8,122.3,0.0,0.0,0.0,0.000     0.000,0.95,0.0,0.0,0,10.0,0.0,42.9,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.6,11.5,16.4,354.45
68,8,6,1990,39,2,475.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.9,96,0.4,0.4,100,2.4,2.3,96,7.2,0.96,0,0,0,0,0,17.8,17.8,49,0.3,0.4,0.4,0.4,100,12.0,0.526,-9.9,0.0,0.0,100,0.0,0.0,0.0,475.1,475.1,0.96,351.6,416.6,359.5,311.0,128.0,213.0,123.4,0.0,0.0,0.0,0.000     0.000,0.96,0.0,0.0,0,10.0,0.0,40.6,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,7.2,11.1,354.45
69,9,6,1990,40,2,471.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.5,2.8,78,0.9,0.9,100,4.5,3.7,82,8.2,0.98,0,0,0,0,0,18.4,18.4,35,0.31,0.9,0.9,0.9,100,12.0,0.55,-9.9,0.0,0.0,100,0.0,0.0,0.0,471.4,471.4,0.98,351.4,422.5,363.0,332.2,131.1,228.4,124.5,0.0,0.0,0.0,0.000     0.000,0.98,0.0,0.0,0,10.0,0.0,36.9,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.7,8.2,14.6,354.45
70,10,6,1990,41,2,467.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.7,2.2,60,1.4,1.4,100,5.2,3.7,71,11.4,0.99,0,0,0,0,0,19.1,19.1,8,0.32,1.4,1.4,1.4,100,12.0,0.586,-9.9,0.0,0.0,100,0.0,0.0,0.0,467.7,467.7,0.99,351.2,428.3,366.4,338.1,132.5,232.6,125.5,0.0,0.0,0.0,0.000     0.000,0.99,0.0,0.0,0,10.0,0.0,33.3,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.0,11.4,17.9,354.45
71,11,6,1990,42,2,465.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.8,1.3,46,1.2,1.2,100,4.1,2.6,63,14.4,1.01,0,0,0,0,0,19.8,19.8,0,0.33,1.2,1.2,1.2,100,12.0,0.626,-9.9,0.0,0.0,100,0.0,0.0,0.0,465.2,465.2,1.01,352.0,434.1,369.8,331.0,132.5,227.1,126.6,0.0,0.0,0.0,0.000     0.000,1.01,0.0,0.0,0,10.0,0.0,30.7,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,9.5,14.4,19.3,354.45
72,12,6,1990,43,2,463.6,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,2.1,2.0,96,1.0,1.0,100,3.1,3.0,97,14.5,1.02,0,0,0,0,0,20.5,20.5,0,0.34,1.0,1.0,1.0,100,12.0,0.668,-9.9,0.0,0.0,100,0.0,0.0,0.0,463.6,463.6,1.02,353.8,439.8,373.2,325.6,132.7,222.9,127.6,0.0,0.0,0.0,0.000     0.000,1.02,0.0,0.0,0,10.0,0.0,29.1,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.8,11.3,14.5,17.6,354.45
73,13,6,1990,44,2,469.6,7.7,0.0,0.0,7.7,0.0,0.0,0.0,10.0,1.2,1.2,100,0.6,0.6,100,1.7,1.7,100,13.8,1.04,0,0,0,0,0,21.2,21.2,2,0.36,0.6,0.6,0.6,100,12.0,0.709,-9.9,0.0,0.0,100,0.0,0.0,0.0,469.6,469.6,1.04,363.1,445.5,376.6,317.1,132.5,216.5,128.6,0.0,0.0,0.0,0.000     0.000,1.04,0.0,0.0,0,10.0,0.0,35.1,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.6,10.4,13.8,17.2,354.45
74,14,6,1990,45,2,466.7,1.1,0.0,0.0,1.1,0.0,0.0,0.0,10.0,2.7,2.6,96,1.3,1.3,100,4.0,3.9,97,13.3,1.05,0,0,0,0,0,21.9,21.9,3,0.37,1.3,1.3,1.3,100,12.0,0.752,-9.9,0.0,0.0,100,0.0,0.0,0.0,466.7,466.7,1.05,363.6,451.2,379.9,339.9,135.8,233.1,129.6,0.0,0.0,0.0,0.000     0.000,1.05,0.0,0.0,0,10.0,0.0,32.3,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.7,9.2,13.3,17.4,354.45
75,15,6,1990,46,2,463.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6,1.9,72,1.3,1.3,100,3.9,3.2,81,12.6,1.07,0,0,0,0,0,22.6,22.6,4,0.38,1.3,1.3,1.3,100,12.0,0.795,-9.9,0.0,0.0,100,0.0,0.0,0.0,463.6,463.6,1.07,363.8,456.7,383.2,341.9,136.7,234.3,130.6,0.0,0.0,0.0,0.000     0.000,1.07,0.0,0.0,0,10.0,0.0,29.1,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,7.6,12.6,17.6,354.45
76,16,6,1990,47,2,460.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,1.7,54,1.5,1.5,100,4.6,3.2,69,11.6,1.08,0,0,0,0,0,23.3,23.3,8,0.38,1.5,1.5,1.5,100,12.0,0.838,-9.9,0.0,0.0,100,0.0,0.0,0.0,460.4,460.4,1.08,363.8,462.3,386.4,351.6,138.5,241.3,131.6,0.0,0.0,0.0,0.000     0.000,1.08,0.0,0.0,0,10.0,0.0,25.9,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.5,11.6,17.6,354.45
77,17,6,1990,48,2,457.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,1.3,41,1.7,1.7,100,5.0,3.1,62,12.6,1.09,0,0,0,0,0,23.9,23.9,4,0.39,1.7,1.7,1.7,100,12.0,0.883,-9.9,0.0,0.0,100,0.0,0.0,0.0,457.3,457.3,1.09,364.0,467.8,389.7,357.5,139.9,245.4,132.6,0.0,0.0,0.0,0.000     0.000,1.09,0.0,0.0,0,10.0,0.0,22.9,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.7,12.6,18.5,354.45
78,18,6,1990,49,2,454.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.3,1.0,31,1.9,1.9,100,5.3,3.0,56,14.0,1.11,0,0,0,0,0,24.5,24.5,0,0.4,1.9,1.9,1.9,100,12.0,0.931,-9.9,0.0,0.0,100,0.0,0.0,0.0,454.3,454.3,1.11,364.2,473.2,392.9,362.4,141.1,248.8,133.6,0.0,0.0,0.0,0.000     0.000,1.11,0.0,0.0,0,10.0,0.0,19.9,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,8.1,14.0,19.9,354.45
79,19,6,1990,50,2,452.3,1.6,0.0,0.0,1.6,0.0,0.0,0.0,10.0,2.8,2.0,70,1.7,1.7,100,4.5,3.7,81,14.3,1.12,0,0,0,0,0,25.1,25.1,0,0.41,1.7,1.7,1.7,100,12.0,0.981,-9.9,0.0,0.0,99,0.0,0.0,0.0,452.3,452.3,1.12,365.4,478.6,396.1,358.3,141.4,245.6,134.6,0.0,0.0,0.0,0.000     0.000,1.12,0.0,0.0,0,10.0,0.0,17.8,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.1,10.1,14.3,18.5,354.45
80,20,6,1990,51,2,453.1,2.7,0.0,0.0,2.7,0.0,0.0,0.0,10.0,1.2,1.2,100,0.7,0.7,100,1.9,1.9,100,10.4,1.14,0,0,0,0,0,25.6,25.6,13,0.42,0.7,0.7,0.7,100,12.0,1.024,-9.9,0.0,0.0,99,0.0,0.0,0.0,453.1,453.1,1.14,369.4,484.0,399.3,338.0,139.9,230.5,135.5,0.0,0.0,0.0,0.000     0.000,1.14,0.0,0.0,0,10.0,0.0,18.6,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.8,6.2,10.4,14.7,354.45
81,21,6,1990,52,2,455.2,3.2,0.0,0.0,3.2,0.0,0.0,0.0,10.0,0.7,0.7,100,0.3,0.3,100,1.1,1.1,100,8.6,1.15,0,0,0,0,0,26.2,26.2,29,0.43,0.3,0.3,0.3,100,12.0,1.06,-9.9,0.0,0.0,99,0.0,0.0,0.0,455.2,455.2,1.15,374.6,489.3,402.4,333.5,140.1,227.0,136.5,0.0,0.0,0.0,0.000     0.000,1.15,0.0,0.0,0,10.0,0.0,20.8,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.1,5.6,8.6,11.7,354.45
82,22,6,1990,53,2,455.4,1.9,0.0,0.0,1.9,0.0,0.0,0.0,10.0,1.1,1.1,100,0.6,0.6,100,1.8,1.8,100,10.5,1.16,0,0,0,0,0,26.7,26.7,13,0.43,0.6,0.6,0.6,100,12.0,1.106,-9.9,0.0,0.0,99,0.0,0.0,0.0,455.4,455.4,1.16,377.9,494.6,405.5,342.2,141.8,233.2,137.4,0.0,0.0,0.0,0.000     0.000,1.16,0.0,0.0,0,10.0,0.0,20.9,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.7,5.6,10.5,15.4,354.45
83,23,6,1990,54,2,453.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.8,1.1,61,1.2,1.2,100,2.9,2.2,76,13.7,1.18,0,0,0,0,0,27.2,27.2,2,0.44,1.2,1.2,1.2,100,12.0,1.157,-9.9,0.0,0.0,98,0.0,0.0,0.0,453.1,453.1,1.18,378.7,499.9,408.6,355.2,143.9,242.5,138.4,0.0,0.0,0.0,0.000     0.000,1.18,0.0,0.0,0,10.0,0.0,18.7,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,9.2,13.7,18.1,354.45
84,24,6,1990,55,2,450.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.4,0.6,27,1.7,1.7,100,4.1,2.3,56,14.2,1.19,0,0,0,0,0,27.7,27.7,0,0.45,1.7,1.7,1.7,100,12.0,1.211,-9.9,0.0,0.0,98,0.0,0.0,0.0,450.8,450.8,1.19,379.5,505.1,411.7,368.2,146.0,251.9,139.3,0.0,0.0,0.0,0.000     0.000,1.19,0.0,0.0,0,10.0,0.0,16.4,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,8.5,14.2,19.9,354.45
85,25,6,1990,56,2,449.2,1.2,0.0,0.0,1.2,0.0,0.0,0.0,10.0,2.1,1.4,67,1.4,1.4,100,3.5,2.8,81,15.2,1.2,0,0,0,0,0,28.1,28.1,0,0.45,1.4,1.4,1.4,100,12.0,1.265,-9.9,0.0,0.0,97,0.0,0.0,0.0,449.2,449.2,1.2,380.9,510.3,414.8,365.7,146.4,249.9,140.2,0.0,0.0,0.0,0.000     0.000,1.2,0.0,0.0,0,10.0,0.0,14.7,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2,10.7,15.2,19.6,354.45
86,26,6,1990,57,2,448.1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,1.8,1.8,100,1.3,1.3,100,3.1,3.1,100,16.4,1.22,0,0,0,0,0,28.6,28.6,0,0.46,1.3,1.3,1.3,100,12.0,1.32,-9.9,0.0,0.0,97,0.0,0.0,0.0,448.1,448.1,1.22,382.9,515.4,417.8,364.1,146.9,248.5,141.2,0.0,0.0,0.0,0.000     0.000,1.22,0.0,0.0,0,10.0,0.0,13.7,41.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8,11.6,16.4,21.1,354.45
87,27,6,1990,58,2,445.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.7,21,2.4,2.4,100,5.6,3.0,54,17.7,1.23,0,0,0,0,0,29.0,29.0,0,0.46,2.4,2.4,2.4,100,12.0,1.376,-9.9,0.0,0.0,96,0.0,0.0,0.0,445.1,445.1,1.23,382.9,520.6,420.8,391.2,150.6,268.3,142.1,0.0,0.0,0.0,0.000     0.000,1.23,0.0,0.0,0,10.0,0.0,13.0,39.1,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,11.8,17.7,23.6,354.45
88,28,6,1990,59,2,442.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.3,0.4,13,2.5,2.5,100,5.8,2.9,50,18.3,1.24,0,0,0,0,0,29.4,29.4,0,0.47,2.5,2.5,2.5,100,12.0,1.432,-9.9,0.0,0.0,96,0.0,0.0,0.0,442.1,442.1,1.24,382.9,525.6,423.8,396.1,151.8,271.7,143.0,0.0,0.0,0.0,0.000     0.000,1.24,0.0,0.0,0,10.0,0.0,12.5,36.6,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,13.6,18.3,23.0,354.45
89,29,6,1990,60,2,442.3,5.7,0.0,0.0,5.7,0.0,0.0,0.0,10.0,3.1,3.1,100,2.4,2.4,100,5.5,5.5,100,18.4,1.26,0,0,0,0,0,29.8,29.8,0,0.47,2.4,2.4,2.4,100,12.0,1.489,-9.9,0.0,0.0,95,0.0,0.0,0.0,442.3,442.3,1.26,386.1,530.7,426.8,395.7,152.4,271.2,143.9,0.0,0.0,0.0,0.000     0.000,1.26,0.0,0.0,0,10.0,0.0,12.7,36.6,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,5.0,12.6,18.4,24.3,354.45
90,30,6,1990,61,2,437.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,2.6,97,2.1,2.1,100,4.7,4.6,98,16.6,1.27,0,0,0,0,0,30.1,30.1,0,0.48,2.1,2.1,2.1,100,12.0,1.547,-9.9,0.0,0.0,95,0.0,0.0,0.0,437.7,437.7,1.27,384.4,535.7,429.7,390.8,152.5,267.4,144.8,0.0,0.0,0.0,0.000     0.000,1.27,0.0,0.0,0,10.0,0.0,10.2,34.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,12.1,16.6,21.1,354.45
91,1,7,1990,62,2,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,0.2,7,2.4,2.4,100,5.5,2.6,48,16.6,1.28,0,0,0,0,0,30.5,30.5,0,0.48,2.4,2.4,2.4,100,12.0,1.605,-9.9,0.0,0.0,94,0.0,0.0,0.0,435.0,435.0,1.28,384.7,540.7,432.7,401.1,154.3,274.8,145.7,0.0,0.0,0.0,0.000     0.000,1.28,0.0,0.0,0,10.0,0.0,9.9,32.1,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.5,16.6,22.8,354.45
92,2,7,1990,63,2,432.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.9,0.2,7,2.3,2.3,100,5.3,2.5,48,19.1,1.29,0,0,0,0,0,30.8,30.8,0,0.49,2.3,2.3,2.3,100,12.0,1.664,-9.9,0.0,0.0,93,0.0,0.0,0.0,432.5,432.5,1.29,385.1,545.6,435.6,401.6,155.0,275.0,146.6,0.0,0.0,0.0,0.000     0.000,1.29,0.0,0.0,0,10.0,0.0,9.7,29.8,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,14.8,19.1,23.4,354.45
93,3,7,1990,64,2,439.1,8.7,0.0,0.0,8.7,0.0,0.0,0.0,10.0,1.1,1.1,100,1.0,1.0,100,2.1,2.1,100,19.0,1.31,0,0,0,0,0,31.9,31.9,0,0.5,1.0,1.0,1.0,100,12.0,1.724,-9.9,0.0,0.0,93,0.0,0.0,0.0,439.1,439.1,1.31,394.6,550.6,438.5,372.0,152.4,253.1,147.5,0.0,0.0,0.0,0.000     0.000,1.31,0.0,0.0,0,10.0,0.0,16.3,29.8,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,1.9,14.7,19.0,23.3,354.45
94,4,7,1990,65,2,436.8,1.5,0.0,0.0,1.5,0.0,0.0,0.0,10.0,2.5,1.6,64,2.2,2.2,100,4.7,3.8,81,18.6,1.32,0,0,0,0,0,33.0,33.0,0,0.52,2.2,2.2,2.2,100,12.0,1.786,-9.9,0.0,0.0,92,0.0,0.0,0.0,436.8,436.8,1.32,395.2,555.5,441.4,401.3,156.3,274.5,148.3,0.0,0.0,0.0,0.000     0.000,1.32,0.0,0.0,0,10.0,0.0,14.0,29.8,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.3,14.9,18.6,22.4,354.45
95,5,7,1990,66,2,434.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,0.2,9,2.4,2.4,100,5.2,2.7,52,19.1,1.33,0,0,0,0,0,33.3,33.3,0,0.52,2.4,2.4,2.4,100,12.0,1.849,-9.9,0.0,0.0,92,0.0,0.0,0.0,434.1,434.1,1.33,395.4,560.4,444.3,408.4,157.7,279.5,149.2,0.0,0.0,0.0,0.000     0.000,1.33,0.0,0.0,0,10.0,0.0,13.8,27.3,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,14.1,19.1,24.2,354.45
96,6,7,1990,67,2,432.9,2.9,0.0,0.0,2.9,0.0,0.0,0.0,10.0,2.1,2.1,100,1.9,1.9,100,4.1,4.1,100,22.0,1.34,0,0,0,0,0,33.5,33.5,0,0.52,1.9,1.9,1.9,100,12.0,1.912,-9.9,0.0,0.0,91,0.0,0.0,0.0,432.9,432.9,1.34,397.1,565.2,447.1,399.7,157.4,272.9,150.1,0.0,0.0,0.0,0.000     0.000,1.34,0.0,0.0,0,10.0,0.0,12.6,27.3,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.7,18.0,22.2,26.5,354.45
97,7,7,1990,68,2,430.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,3.1,1.5,49,2.8,2.8,100,5.9,4.4,73,22.1,1.36,1,0,0,0,0,33.8,33.8,0,0.53,2.8,2.8,2.8,100,12.0,1.975,-9.9,0.0,0.0,90,0.0,0.0,0.0,430.0,430.0,1.36,397.0,570.0,450.0,421.7,160.4,288.9,151.0,0.0,0.0,0.0,0.000     0.000,1.36,0.0,0.0,0,10.0,0.0,12.5,24.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.4,18.3,23.1,28.0,354.45
98,8,7,1990,69,2,427.0,1.6,0.0,0.0,1.6,0.0,0.0,0.0,10.0,3.1,1.7,55,2.9,2.9,100,5.9,4.5,76,22.4,1.37,1,0,0,0,0,34.0,34.0,0,0.53,2.9,2.9,2.9,100,12.0,2.038,-9.9,0.0,0.0,90,0.0,0.0,0.0,427.0,427.0,1.37,396.8,574.8,452.8,424.3,161.3,290.7,151.8,0.0,0.0,0.0,0.000     0.000,1.37,0.0,0.0,0,10.0,0.0,12.4,21.6,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.4,18.8,23.2,27.7,354.45
99,9,7,1990,70,2,424.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.1,5,2.8,2.8,100,5.7,2.9,51,17.4,1.38,1,0,0,0,0,34.2,34.2,0,0.53,2.8,2.8,2.8,100,12.0,2.102,-9.9,0.0,0.0,89,0.0,0.0,0.0,424.1,424.1,1.38,396.7,579.6,455.6,424.6,162.0,290.7,152.7,0.0,0.0,0.0,0.000     0.000,1.38,0.0,0.0,0,10.0,0.0,12.2,18.9,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,13.1,17.4,21.8,354.45
100,10,7,1990,71,2,422.2,1.1,0.0,0.0,1.1,0.0,0.0,0.0,10.0,2.0,1.1,58,1.9,1.9,100,3.8,3.0,79,17.6,1.39,0,0,0,0,0,35.0,35.0,0,0.54,1.9,1.9,1.9,100,12.0,2.167,-9.9,0.0,0.0,88,0.0,0.0,0.0,422.2,422.2,1.39,397.6,584.3,458.4,407.4,160.8,277.9,153.5,0.0,0.0,0.0,0.000     0.000,1.39,0.0,0.0,0,10.0,0.0,12.2,17.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.5,13.4,17.6,21.9,354.45
101,11,7,1990,72,2,419.9,1.3,0.0,0.0,1.3,0.0,0.0,0.0,10.0,2.2,1.3,59,2.3,2.3,100,4.5,3.6,80,18.3,1.41,0,0,0,0,0,35.8,35.8,0,0.55,2.3,2.3,2.3,100,12.0,2.234,-9.9,0.0,0.0,88,0.0,0.0,0.0,419.9,419.9,1.41,398.1,589.1,461.2,416.9,162.4,284.7,154.4,0.0,0.0,0.0,0.000     0.000,1.41,0.0,0.0,0,10.0,0.0,12.2,14.7,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.1,12.7,18.3,23.9,354.45
102,12,7,1990,73,2,431.6,13.3,0.0,0.0,13.3,0.0,0.0,0.0,10.0,0.8,0.8,100,0.8,0.8,100,1.5,1.5,100,16.0,1.42,0,0,0,0,0,36.6,36.6,0,0.56,0.8,0.8,0.8,100,12.0,2.301,-9.9,0.0,0.0,87,0.0,0.0,0.0,431.6,431.6,1.42,412.6,593.8,464.0,387.6,159.9,262.9,155.2,0.0,0.0,0.0,0.000     0.000,1.42,0.0,0.0,0,10.0,0.0,23.9,14.7,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1.4,13.6,16.0,18.4,354.45
