,Day,Month,Year,DAP,Stage,WC(1.50),Rain,Irri,Surf,Infilt,RO,Drain,CR,Zgwt,Ex,E,E/Ex,Trx,Tr,Tr/Trx,ETx,ET,ET/ETx,GD,Z,StExp,StSto,StSen,StSalt,StWeed,CC,CCw,StTr,Kc(Tr),Trx.1,Tr.1,TrW,Tr/Trx.1,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.50).1,Wr(1.50),Z.1,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.50)  SaltZ,Z.2,ECe,ECsw,StSalt.1,Zgwt.1,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rain.1,ETo,Tmin,Tavg,Tmax,CO2
34,5,5,1992,5,1,467.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,3.5,3.5,99,0.0,0.0,100,3.5,3.5,99,7.7,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,467.0,467.0,0.3,117.0,142.0,133.0,123.1,45.0,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,29.0,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,7.7,11.6,356.54
35,6,5,1992,6,1,464.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6,2.2,82,0.0,0.0,100,2.6,2.2,82,8.7,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,464.8,464.8,0.3,114.8,142.0,133.0,123.1,44.7,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,26.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,8.7,15.0,356.54
36,7,5,1992,7,1,462.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,2.1,67,0.0,0.0,100,3.1,2.1,67,10.9,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,462.8,462.8,0.3,112.8,142.0,133.0,123.1,44.9,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,24.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,6.1,10.9,15.7,356.54
37,8,5,1992,8,1,461.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.8,1.0,57,0.0,0.0,100,1.8,1.0,57,11.0,0.33,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,461.8,461.8,0.33,122.8,153.8,144.0,133.3,48.7,90.8,47.2,0.0,0.0,0.0,0.000     0.000,0.33,0.0,0.0,0,10.0,0.0,23.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,6.9,11.0,15.1,356.54
38,9,5,1992,9,1,461.2,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,3.6,3.1,85,0.0,0.0,100,3.6,3.1,85,13.7,0.36,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,461.2,461.2,0.36,137.3,170.0,159.1,147.5,55.4,100.7,53.0,0.0,0.0,0.0,0.000     0.000,0.36,0.0,0.0,0,10.0,0.0,23.2,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.3,8.5,13.7,18.9,356.54
39,10,5,1992,10,1,459.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.1,1.9,47,0.0,0.0,100,4.1,1.9,47,9.9,0.39,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,459.3,459.3,0.39,148.9,184.5,172.7,160.1,60.9,109.7,58.1,0.0,0.0,0.0,0.000     0.000,0.39,0.0,0.0,0,10.0,0.0,21.3,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.1,9.9,14.8,356.54
40,11,5,1992,11,1,461.1,4.4,0.0,0.0,4.4,0.0,0.0,0.0,10.0,2.5,2.5,100,0.0,0.0,100,2.5,2.5,100,7.5,0.42,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,461.1,461.1,0.42,161.3,196.8,183.2,169.8,64.2,116.5,61.9,0.0,0.0,0.0,0.000     0.000,0.42,0.0,0.0,0,10.0,0.0,23.1,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.3,2.4,7.5,12.5,356.54
41,12,5,1992,12,1,463.2,3.8,0.0,0.0,3.8,0.0,0.0,0.0,10.0,1.8,1.8,100,0.0,0.0,100,1.8,1.8,100,7.3,0.45,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,463.2,463.2,0.45,172.7,208.2,192.6,178.6,67.2,122.5,65.2,0.0,0.0,0.0,0.000     0.000,0.45,0.0,0.0,0,10.0,0.0,25.2,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.6,2.5,7.3,12.2,356.54
42,13,5,1992,13,2,463.4,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,2.1,2.1,100,0.1,0.1,100,2.3,2.3,100,6.9,0.48,-9,0,0,0,0,7.0,7.0,53,0.13,0.1,0.1,0.1,100,12.1,0.007,-9.9,0.0,0.0,100,0.0,0.0,0.0,463.4,463.4,0.48,181.9,218.9,201.5,172.6,70.8,117.8,68.3,0.0,0.0,0.0,0.000     0.000,0.48,0.0,0.0,0,10.0,0.0,25.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.2,1.8,6.9,11.9,356.54
43,14,5,1992,14,2,466.7,5.2,0.0,0.0,5.2,0.0,0.0,0.0,10.0,1.7,1.7,100,0.1,0.1,100,1.9,1.9,100,7.7,0.5,-9,0,0,0,0,7.3,7.3,42,0.13,0.1,0.1,0.1,100,12.1,0.016,-9.9,0.0,0.0,100,0.0,0.0,0.0,466.7,466.7,0.5,193.7,229.1,209.9,177.7,73.6,121.2,71.3,0.0,0.0,0.0,0.000     0.000,0.5,0.0,0.0,0,10.0,0.0,28.7,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.8,4.7,7.7,10.6,356.54
44,15,5,1992,15,2,463.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,3.1,100,0.2,0.2,100,3.3,3.3,100,7.6,0.53,-9,0,0,0,0,7.5,7.5,43,0.14,0.2,0.2,0.2,100,12.1,0.026,-9.9,0.0,0.0,100,0.0,0.0,0.0,463.4,463.4,0.53,198.5,238.9,218.1,192.4,77.4,131.7,74.2,0.0,0.0,0.0,0.000     0.000,0.53,0.0,0.0,0,10.0,0.0,25.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.4,7.6,11.8,356.54
45,16,5,1992,16,2,460.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.6,2.2,61,0.4,0.4,100,4.0,2.6,64,8.2,0.55,-9,0,0,0,0,7.8,7.8,34,0.14,0.4,0.4,0.4,100,12.1,0.037,-9.9,0.0,0.0,100,0.0,0.0,0.0,460.8,460.8,0.55,203.7,248.4,225.9,202.7,80.7,139.0,77.0,0.0,0.0,0.0,0.000     0.000,0.55,0.0,0.0,0,10.0,0.0,22.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.9,8.2,14.6,356.54
46,17,5,1992,17,2,461.2,3.3,0.0,0.0,3.3,0.0,0.0,0.0,10.0,2.6,2.6,100,0.4,0.4,100,2.9,2.9,100,10.9,0.57,-9,0,0,0,0,8.1,8.1,11,0.15,0.4,0.4,0.4,100,12.1,0.053,-9.9,0.0,0.0,100,0.0,0.0,0.0,461.2,461.2,0.57,211.7,257.5,233.5,203.0,82.8,138.9,79.6,0.0,0.0,0.0,0.000     0.000,0.57,0.0,0.0,0,10.0,0.0,23.2,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.7,6.0,10.9,15.8,356.54
47,18,5,1992,18,2,458.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,1.8,58,0.4,0.4,100,3.6,2.3,63,10.8,0.59,-9,0,0,0,0,8.4,8.4,12,0.15,0.4,0.4,0.4,100,12.1,0.069,-9.9,0.0,0.0,100,0.0,0.0,0.0,458.9,458.9,0.59,216.8,266.4,240.8,213.1,85.9,146.0,82.2,0.0,0.0,0.0,0.000     0.000,0.59,0.0,0.0,0,10.0,0.0,20.9,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.9,10.8,16.6,356.54
48,19,5,1992,19,2,457.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.8,1.1,39,0.3,0.3,100,3.1,1.4,44,7.4,0.61,-9,0,0,0,0,8.7,8.7,45,0.16,0.3,0.3,0.3,100,12.1,0.079,-9.9,0.0,0.0,100,0.0,0.0,0.0,457.6,457.6,0.61,222.6,275.0,248.0,217.6,88.3,149.0,84.8,0.0,0.0,0.0,0.000     0.000,0.61,0.0,0.0,0,10.0,0.0,19.6,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.4,11.8,356.54
49,20,5,1992,20,2,456.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.8,1.6,58,0.4,0.4,100,3.2,2.1,63,10.6,0.64,0,0,0,0,0,9.0,9.0,12,0.16,0.4,0.4,0.4,100,12.1,0.096,-9.9,0.0,0.0,100,0.0,0.0,0.0,456.5,456.5,0.64,228.5,283.4,254.9,223.7,90.9,153.3,87.2,0.0,0.0,0.0,0.000     0.000,0.64,0.0,0.0,0,10.0,0.0,18.5,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.6,10.6,18.6,356.54
50,21,5,1992,21,2,455.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.8,0.9,31,0.3,0.3,100,3.1,1.1,37,7.5,0.66,0,0,0,0,0,9.3,9.3,44,0.17,0.3,0.3,0.3,100,12.1,0.108,-9.9,0.0,0.0,100,0.0,0.0,0.0,455.4,455.4,0.66,234.1,291.6,261.7,229.7,93.4,157.4,89.6,0.0,0.0,0.0,0.000     0.000,0.66,0.0,0.0,0,10.0,0.0,17.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,7.5,10.8,356.54
51,22,5,1992,22,2,455.3,1.8,0.0,0.0,1.8,0.0,0.0,0.0,10.0,1.9,1.8,98,0.1,0.1,100,2.0,1.9,98,5.5,0.67,0,0,0,0,0,9.7,9.7,72,0.17,0.1,0.1,0.1,100,12.1,0.114,-9.9,0.0,0.0,100,0.0,0.0,0.0,455.3,455.3,0.67,240.7,299.6,268.4,228.8,95.1,156.5,92.0,0.0,0.0,0.0,0.000     0.000,0.67,0.0,0.0,0,10.0,0.0,17.3,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,1.9,5.5,9.0,356.54
52,23,5,1992,23,2,454.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,0.7,27,0.1,0.1,100,2.6,0.8,31,4.9,0.69,0,0,0,0,0,10.0,10.0,78,0.18,0.1,0.1,0.1,100,12.1,0.118,-9.9,0.0,0.0,100,0.0,0.0,0.0,454.5,454.5,0.69,246.4,307.5,274.9,239.2,98.0,163.9,94.3,0.0,0.0,0.0,0.000     0.000,0.69,0.0,0.0,0,10.0,0.0,16.5,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,4.9,9.6,356.54
53,24,5,1992,24,2,453.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.8,1.0,25,0.4,0.4,100,4.2,1.3,32,6.8,0.71,0,0,0,0,0,10.4,10.4,53,0.18,0.4,0.4,0.4,100,12.1,0.129,-9.9,0.0,0.0,100,0.0,0.0,0.0,453.1,453.1,0.71,251.5,315.2,281.3,255.3,101.5,175.5,96.5,0.0,0.0,0.0,0.000     0.000,0.71,0.0,0.0,0,10.0,0.0,15.1,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,6.8,13.7,356.54
54,25,5,1992,25,2,451.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.3,0.9,22,0.7,0.7,100,5.0,1.7,33,9.7,0.73,0,0,0,0,0,10.8,10.8,19,0.19,0.7,0.7,0.7,100,12.1,0.148,-9.9,0.0,0.0,100,0.0,0.0,0.0,451.5,451.5,0.73,256.1,322.8,287.6,264.6,104.2,182.1,98.7,0.0,0.0,0.0,0.000     0.000,0.73,0.0,0.0,0,10.0,0.0,13.5,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,3.2,9.7,16.1,356.54
55,26,5,1992,26,2,449.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.7,0.9,18,1.0,1.0,100,5.7,1.9,33,13.2,0.75,0,0,0,0,0,11.1,11.1,3,0.2,1.0,1.0,1.0,100,12.1,0.171,-9.9,0.0,0.0,100,0.0,0.0,0.0,449.6,449.6,0.75,260.4,330.2,293.7,274.0,106.9,188.8,100.9,0.0,0.0,0.0,0.000     0.000,0.75,0.0,0.0,0,10.0,0.0,12.6,44.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.6,13.2,19.8,356.54
56,27,5,1992,27,2,447.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.9,0.8,16,1.1,1.1,100,6.1,1.9,32,15.9,0.77,1,0,0,0,0,11.5,11.5,0,0.2,1.1,1.1,1.1,100,12.1,0.195,-9.9,0.0,0.0,100,0.0,0.0,0.0,447.7,447.7,0.77,264.5,337.5,299.8,281.9,109.4,194.4,103.0,0.0,0.0,0.0,0.000     0.000,0.77,0.0,0.0,0,10.0,0.0,11.8,42.9,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.7,15.9,21.1,356.54
57,28,5,1992,28,2,446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.3,0.6,14,0.9,0.9,100,5.2,1.5,29,11.1,0.78,0,0,0,0,0,12.0,12.0,10,0.21,0.9,0.9,0.9,100,12.1,0.218,-9.9,0.0,0.0,100,0.0,0.0,0.0,446.2,446.2,0.78,269.0,344.7,305.8,282.2,111.0,194.3,105.2,0.0,0.0,0.0,0.000     0.000,0.78,0.0,0.0,0,10.0,0.0,11.2,42.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.3,11.1,15.9,356.54
58,29,5,1992,29,2,444.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.5,0.6,13,1.0,1.0,100,5.5,1.6,29,11.3,0.8,1,0,0,0,0,12.4,12.4,9,0.22,1.0,1.0,1.0,100,12.1,0.243,-9.9,0.0,0.0,100,0.0,0.0,0.0,444.6,444.6,0.8,273.3,351.8,311.6,289.9,113.4,199.8,107.2,0.0,0.0,0.0,0.000     0.000,0.8,0.0,0.0,0,10.0,0.0,10.7,40.9,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.7,11.3,19.0,356.54
59,30,5,1992,30,2,442.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.8,0.5,11,1.2,1.2,100,6.1,1.8,29,15.2,0.82,1,0,0,0,0,12.8,12.8,0,0.23,1.2,1.2,1.2,100,12.1,0.27,-9.9,0.0,0.0,100,0.0,0.0,0.0,442.8,442.8,0.82,277.3,358.8,317.4,298.5,116.0,205.9,109.3,0.0,0.0,0.0,0.000     0.000,0.82,0.0,0.0,0,10.0,0.0,10.1,39.7,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,8.2,15.2,22.1,356.54
60,31,5,1992,31,2,441.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.2,0.4,10,1.1,1.1,100,5.4,1.6,29,15.8,0.84,1,0,0,0,0,13.3,13.3,0,0.23,1.1,1.1,1.1,100,12.1,0.298,-9.9,0.0,0.0,100,0.0,0.0,0.0,441.3,441.3,0.84,281.4,365.7,323.2,299.0,117.6,206.0,111.3,0.0,0.0,0.0,0.000     0.000,0.84,0.0,0.0,0,10.0,0.0,9.7,38.6,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,9.4,15.8,22.2,356.54
61,1,6,1992,32,2,439.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.4,9,1.1,1.1,100,5.2,1.5,29,16.4,0.85,1,0,0,0,0,13.8,13.8,0,0.24,1.1,1.1,1.1,100,12.1,0.327,-9.9,0.0,0.0,100,0.0,0.0,0.0,439.8,439.8,0.85,285.6,372.5,328.8,302.6,119.5,208.4,113.3,0.0,0.0,0.0,0.000     0.000,0.85,0.0,0.0,0,10.0,0.0,9.4,37.4,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,10.2,16.4,22.6,356.54
62,2,6,1992,33,2,439.4,3.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,2.6,2.6,100,0.8,0.8,100,3.4,3.4,100,14.3,0.87,0,0,0,0,0,14.3,14.3,0,0.25,0.8,0.8,0.8,100,12.1,0.357,-9.9,0.0,0.0,100,0.0,0.0,0.0,439.4,439.4,0.87,290.7,379.2,334.4,294.4,120.1,202.1,115.2,0.0,0.0,0.0,0.000     0.000,0.87,0.0,0.0,0,10.0,0.0,9.7,36.7,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.1,10.5,14.3,18.2,356.54
63,3,6,1992,34,2,437.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.1,0.6,16,1.1,1.1,100,5.3,1.8,34,11.2,0.88,1,0,0,0,0,14.8,14.8,9,0.26,1.1,1.1,1.1,100,12.1,0.385,-9.9,0.0,0.0,100,0.0,0.0,0.0,437.6,437.6,0.88,294.4,385.8,339.8,314.5,123.8,216.8,117.2,0.0,0.0,0.0,0.000     0.000,0.88,0.0,0.0,0,10.0,0.0,9.1,35.5,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.4,11.2,15.9,356.54
64,4,6,1992,35,2,436.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.1,0.3,7,1.2,1.2,100,5.3,1.5,28,11.0,0.9,1,0,0,0,0,15.4,15.4,10,0.27,1.2,1.2,1.2,100,12.1,0.414,-9.9,0.0,0.0,100,0.0,0.0,0.0,436.1,436.1,0.9,298.3,392.3,345.2,319.5,125.7,220.2,119.1,0.0,0.0,0.0,0.000     0.000,0.9,0.0,0.0,0,10.0,0.0,8.8,34.3,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,5.4,11.0,16.6,356.54
65,5,6,1992,36,2,434.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.8,0.3,7,1.2,1.2,100,5.0,1.5,30,13.4,0.92,1,0,0,0,0,15.9,15.9,3,0.27,1.2,1.2,1.2,100,12.1,0.446,-9.9,0.0,0.0,100,0.0,0.0,0.0,434.6,434.6,0.92,300.5,398.5,348.8,320.2,126.6,220.5,120.2,0.0,0.0,0.0,0.000     0.000,0.92,0.0,0.0,0,10.0,0.0,8.5,33.1,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.9,13.4,19.9,356.54
66,6,6,1992,37,2,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9,0.3,6,1.4,1.4,100,5.3,1.6,31,15.1,0.93,1,0,0,0,0,16.5,16.5,0,0.28,1.4,1.4,1.4,100,12.1,0.481,-9.9,0.0,0.0,100,0.0,0.0,0.0,433.0,433.0,0.93,302.4,404.6,352.4,325.2,128.0,224.0,121.3,0.0,0.0,0.0,0.000     0.000,0.93,0.0,0.0,0,10.0,0.0,8.3,31.8,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,8.3,15.1,21.9,356.54
67,7,6,1992,38,2,431.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9,0.2,6,1.4,1.4,100,5.3,1.6,31,16.3,0.95,1,0,0,0,0,17.1,17.1,0,0.29,1.4,1.4,1.4,100,12.1,0.516,-9.9,0.0,0.0,100,0.0,0.0,0.0,431.4,431.4,0.95,304.4,410.6,356.0,328.5,129.2,226.2,122.3,0.0,0.0,0.0,0.000     0.000,0.95,0.0,0.0,0,10.0,0.0,8.0,30.4,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,10.2,16.3,22.4,356.54
68,8,6,1992,39,2,430.1,3.5,0.0,0.0,3.5,0.0,0.0,0.0,10.0,3.5,3.5,100,1.3,1.3,100,4.8,4.8,100,14.9,0.96,1,0,0,0,0,17.7,17.7,0,0.3,1.3,1.3,1.3,100,12.1,0.553,-9.9,0.0,0.0,100,0.0,0.0,0.0,430.1,430.1,0.96,306.5,416.6,359.5,328.1,129.9,225.7,123.4,0.0,0.0,0.0,0.000     0.000,0.96,0.0,0.0,0,10.0,0.0,8.0,29.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.4,8.1,14.9,21.7,356.54
69,9,6,1992,40,2,430.8,2.3,0.0,0.0,2.3,0.0,0.0,0.0,10.0,1.2,1.2,100,0.4,0.4,100,1.5,1.5,100,9.1,0.98,0,0,0,0,0,18.3,18.3,24,0.31,0.4,0.4,0.4,100,12.1,0.581,-9.9,0.0,0.0,100,0.0,0.0,0.0,430.8,430.8,0.98,310.8,422.5,363.0,304.9,128.2,208.3,124.5,0.0,0.0,0.0,0.000     0.000,0.98,0.0,0.0,0,10.0,0.0,9.1,28.7,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5,6.8,9.1,11.4,356.54
70,10,6,1992,41,2,434.9,5.6,0.0,0.0,5.6,0.0,0.0,0.0,10.0,1.1,1.1,100,0.4,0.4,100,1.5,1.5,100,12.1,0.99,0,0,0,0,0,19.0,19.0,6,0.32,0.4,0.4,0.4,100,12.1,0.618,-9.9,0.0,0.0,100,0.0,0.0,0.0,434.9,434.9,0.99,318.3,428.3,366.4,306.8,129.1,209.5,125.5,0.0,0.0,0.0,0.000     0.000,0.99,0.0,0.0,0,10.0,0.0,13.7,28.2,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.4,6.9,12.1,17.2,356.54
