,Day,Month,Year,DAP,Stage,WC(1.50),Rain,Irri,Surf,Infilt,RO,Drain,CR,Zgwt,Ex,E,E/Ex,Trx,Tr,Tr/Trx,ETx,ET,ET/ETx,GD,Z,StExp,StSto,StSen,StSalt,StWeed,CC,CCw,StTr,Kc(Tr),Trx.1,Tr.1,TrW,Tr/Trx.1,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.50).1,Wr(1.50),Z.1,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.50)  SaltZ,Z.2,ECe,ECsw,StSalt.1,Zgwt.1,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rain.1,ETo,Tmin,Tavg,Tmax,CO2
71,11,6,1991,42,2,420.2,8.3,0.0,0.0,8.3,0.0,0.0,0.0,10.0,2.4,2.4,100,1.0,1.0,100,3.4,3.4,100,18.0,1.01,0,0,0,0,0,19.8,19.8,0,0.33,1.0,1.0,1.0,100,12.1,0.743,-9.9,0.0,0.0,100,0.0,0.0,0.0,420.2,420.2,1.01,277.5,463.7,292.3,262.9,134.6,195.0,131.0,0.0,0.0,0.0,0.000     0.000,1.01,0.0,0.0,0,10.0,0.0,16.9,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,3.1,13.9,18.0,22.1,355.7
72,12,6,1991,43,2,419.5,2.1,0.0,0.0,2.1,0.0,0.0,0.0,10.0,1.9,1.9,100,0.9,0.9,100,2.8,2.8,100,16.9,1.02,0,0,0,0,0,20.5,20.5,0,0.34,0.9,0.9,0.9,100,12.1,0.784,-9.9,0.0,0.0,100,0.0,0.0,0.0,419.5,419.5,1.02,281.1,470.4,296.6,262.9,136.2,195.1,132.9,0.0,0.0,0.0,0.000     0.000,1.02,0.0,0.0,0,10.0,0.0,16.2,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.5,12.6,16.9,21.3,355.7
73,13,6,1991,44,2,419.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,2.1,2.1,100,1.0,1.0,100,3.1,3.1,100,13.8,1.04,0,0,0,0,0,21.2,21.2,2,0.36,1.0,1.0,1.0,100,12.1,0.826,-9.9,0.0,0.0,100,0.0,0.0,0.0,419.0,419.0,1.04,284.8,477.1,300.8,268.6,138.3,199.2,134.8,0.0,0.0,0.0,0.000     0.000,1.04,0.0,0.0,0,10.0,0.0,15.7,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.8,10.7,13.8,17.0,355.7
74,14,6,1991,45,2,416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,1.3,42,1.6,1.6,100,4.7,2.9,61,15.6,1.05,0,0,0,0,0,21.9,21.9,0,0.37,1.6,1.6,1.6,100,12.1,0.87,-9.9,0.0,0.0,100,0.0,0.0,0.0,416.1,416.1,1.05,286.0,483.8,305.0,282.0,141.3,209.1,136.7,0.0,0.0,0.0,0.000     0.000,1.05,0.0,0.0,0,10.0,0.0,12.8,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,9.8,15.6,21.3,355.7
75,15,6,1991,46,2,416.2,3.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,1.9,1.9,100,1.0,1.0,100,2.9,2.9,100,14.2,1.07,0,0,0,0,0,22.6,22.6,0,0.38,1.0,1.0,1.0,100,12.1,0.916,-9.9,0.0,0.0,100,0.0,0.0,0.0,416.2,416.2,1.07,290.3,490.4,309.1,274.7,142.0,203.8,138.6,0.0,0.0,0.0,0.000     0.000,1.07,0.0,0.0,0,10.0,0.0,12.9,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,9.6,14.2,18.9,355.7
76,16,6,1991,47,2,413.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.4,1.4,58,1.3,1.3,100,3.6,2.6,72,14.7,1.08,0,0,0,0,0,23.3,23.3,0,0.38,1.3,1.3,1.3,100,12.1,0.962,-9.9,0.0,0.0,100,0.0,0.0,0.0,413.6,413.6,1.08,291.8,496.9,313.3,283.0,144.4,209.9,140.4,0.0,0.0,0.0,0.000     0.000,1.08,0.0,0.0,0,10.0,0.0,11.6,25.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,8.8,14.7,20.6,355.7
77,17,6,1991,48,2,414.6,6.1,0.0,0.0,6.1,0.0,0.0,0.0,10.0,3.2,3.2,100,1.8,1.8,100,5.1,5.1,100,19.9,1.09,0,0,0,0,0,23.9,23.9,0,0.39,1.8,1.8,1.8,100,12.1,1.009,-9.9,0.0,0.0,100,0.0,0.0,0.0,414.6,414.6,1.09,297.0,503.4,317.3,295.4,147.2,219.1,142.3,0.0,0.0,0.0,0.000     0.000,1.09,0.0,0.0,0,10.0,0.0,12.6,25.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,4.6,14.6,19.9,25.1,355.7
78,18,6,1991,49,2,410.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6,2.6,100,1.5,1.5,100,4.1,4.1,100,22.0,1.11,0,0,0,0,0,24.5,24.5,0,0.4,1.5,1.5,1.5,100,12.1,1.058,-9.9,0.0,0.0,100,0.0,0.0,0.0,410.5,410.5,1.11,296.9,509.8,321.4,293.1,148.4,217.4,144.1,0.0,0.0,0.0,0.000     0.000,1.11,0.0,0.0,0,10.0,0.0,10.0,23.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,18.6,22.0,25.3,355.7
79,19,6,1991,50,2,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.6,18,1.9,1.9,100,5.2,2.5,48,21.4,1.12,0,0,0,0,0,25.1,25.1,0,0.41,1.9,1.9,1.9,100,12.1,1.107,-9.9,0.0,0.0,99,0.0,0.0,0.0,408.0,408.0,1.12,298.5,516.2,325.4,303.6,151.0,225.2,145.9,0.0,0.0,0.0,0.000     0.000,1.12,0.0,0.0,0,10.0,0.0,9.4,21.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,16.9,22.9,28.9,355.7
80,20,6,1991,51,2,407.7,4.2,0.0,0.0,4.2,0.0,0.0,0.0,10.0,2.8,2.8,100,1.7,1.7,100,4.5,4.5,100,21.7,1.14,0,0,0,0,0,25.6,25.6,0,0.42,1.7,1.7,1.7,100,12.1,1.158,-9.9,0.0,0.0,99,0.0,0.0,0.0,407.7,407.7,1.14,302.1,522.5,329.4,303.2,152.4,224.9,147.7,0.0,0.0,0.0,0.000     0.000,1.14,0.0,0.0,0,10.0,0.0,10.8,19.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.1,17.4,22.0,26.6,355.7
81,21,6,1991,52,2,408.1,2.7,0.0,0.0,2.7,0.0,0.0,0.0,10.0,1.4,1.4,100,0.9,0.9,100,2.3,2.3,100,20.1,1.15,0,0,0,0,0,26.2,26.2,0,0.43,0.9,0.9,0.9,100,12.1,1.209,-9.9,0.0,0.0,99,0.0,0.0,0.0,408.1,408.1,1.15,306.5,528.8,333.4,292.8,152.8,217.2,149.4,0.0,0.0,0.0,0.000     0.000,1.15,0.0,0.0,0,10.0,0.0,12.1,19.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.1,16.8,20.1,23.3,355.7
82,22,6,1991,53,2,407.5,1.8,0.0,0.0,1.8,0.0,0.0,0.0,10.0,1.5,1.5,100,1.0,1.0,100,2.4,2.4,100,18.2,1.16,0,0,0,0,0,26.7,26.7,0,0.43,1.0,1.0,1.0,100,12.1,1.261,-9.9,0.0,0.0,99,0.0,0.0,0.0,407.5,407.5,1.16,309.8,535.1,337.3,296.9,154.6,220.3,151.2,0.0,0.0,0.0,0.000     0.000,1.16,0.0,0.0,0,10.0,0.0,12.5,18.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.2,14.8,18.2,21.6,355.7
83,23,6,1991,54,2,405.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.3,0.5,23,1.5,1.5,100,3.9,2.1,54,18.8,1.18,0,0,0,0,0,27.2,27.2,0,0.44,1.5,1.5,1.5,100,12.1,1.314,-9.9,0.0,0.0,98,0.0,0.0,0.0,405.4,405.4,1.18,311.6,541.3,341.2,309.7,157.4,229.7,153.0,0.0,0.0,0.0,0.000     0.000,1.18,0.0,0.0,0,10.0,0.0,11.9,16.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,13.5,18.8,24.0,355.7
84,24,6,1991,55,2,404.2,4.8,0.0,0.0,4.8,0.0,0.0,0.0,10.0,3.6,3.6,100,2.5,2.5,100,6.1,6.1,100,21.9,1.19,0,0,0,0,0,27.7,27.7,0,0.45,2.5,2.5,2.5,100,12.1,1.368,-9.9,0.0,0.0,98,0.0,0.0,0.0,404.2,404.2,1.19,314.3,547.4,345.1,327.8,160.8,243.1,154.7,0.0,0.0,0.0,0.000     0.000,1.19,0.0,0.0,0,10.0,0.0,10.7,16.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,5.5,17.7,22.6,27.6,355.7
85,25,6,1991,56,2,400.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4,1.3,39,2.4,2.4,100,5.7,3.7,64,21.6,1.2,0,0,0,0,0,28.1,28.1,0,0.45,2.4,2.4,2.4,100,12.1,1.423,-9.9,0.0,0.0,98,0.0,0.0,0.0,400.5,400.5,1.2,314.5,553.5,349.0,329.3,162.4,244.2,156.4,0.0,0.0,0.0,0.000     0.000,1.2,0.0,0.0,0,10.0,0.0,9.4,14.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,17.1,22.1,27.2,355.7
86,26,6,1991,57,2,400.8,4.4,0.0,0.0,4.4,0.0,0.0,0.0,10.0,2.4,2.4,100,1.7,1.7,100,4.1,4.1,100,20.2,1.22,0,0,0,0,0,28.6,28.6,0,0.46,1.7,1.7,1.7,100,12.1,1.478,-9.9,0.0,0.0,97,0.0,0.0,0.0,400.8,400.8,1.22,318.6,559.6,352.8,321.7,162.9,238.6,158.1,0.0,0.0,0.0,0.000     0.000,1.22,0.0,0.0,0,10.0,0.0,11.4,12.4,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.7,16.5,20.2,24.0,355.7
87,27,6,1991,58,2,396.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.9,2.1,72,2.1,2.1,100,5.0,4.1,84,20.4,1.23,0,0,0,0,0,29.0,29.0,0,0.46,2.1,2.1,2.1,100,12.1,1.534,-9.9,0.0,0.0,97,0.0,0.0,0.0,396.7,396.7,1.23,318.3,565.6,356.6,331.2,165.3,245.6,159.9,0.0,0.0,0.0,0.000     0.000,1.23,0.0,0.0,0,10.0,0.0,9.3,12.4,26.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,14.9,20.4,25.8,355.7
88,28,6,1991,59,2,393.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.7,0.1,3,2.8,2.8,100,6.5,2.9,45,21.6,1.24,1,0,0,0,0,29.4,29.4,0,0.47,2.8,2.8,2.8,100,12.1,1.591,-9.9,0.0,0.0,96,0.0,0.0,0.0,393.8,393.8,1.24,319.2,571.6,360.4,345.3,168.3,256.0,161.5,0.0,0.0,0.0,0.000     0.000,1.24,0.0,0.0,0,10.0,0.0,9.2,12.4,24.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,17.1,23.1,29.2,355.7
89,29,6,1991,60,2,391.0,1.8,0.0,0.0,1.8,0.0,0.0,0.0,10.0,3.6,1.9,51,2.8,2.8,100,6.4,4.6,72,23.1,1.26,1,0,0,0,0,29.8,29.8,0,0.47,2.8,2.8,2.8,100,12.1,1.648,-9.9,0.0,0.0,96,0.0,0.0,0.0,391.0,391.0,1.26,320.1,577.6,364.1,348.2,169.9,258.2,163.2,0.0,0.0,0.0,0.000     0.000,1.26,0.0,0.0,0,10.0,0.0,9.2,12.4,21.4,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.8,20.1,24.7,29.3,355.7
90,30,6,1991,61,2,389.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,2.5,1.4,56,2.0,2.0,100,4.5,3.4,75,23.4,1.27,1,0,0,0,0,30.1,30.1,0,0.48,2.0,2.0,2.0,100,12.1,1.705,-9.9,0.0,0.0,95,0.0,0.0,0.0,389.0,389.0,1.27,321.8,583.5,367.9,338.6,170.2,251.1,164.9,0.0,0.0,0.0,0.000     0.000,1.27,0.0,0.0,0,10.0,0.0,9.1,12.4,19.4,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,4.1,20.7,23.9,27.1,355.7
91,1,7,1991,62,2,386.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,0.1,3,2.5,2.5,100,5.6,2.6,46,22.4,1.28,1,0,0,0,0,30.5,30.5,0,0.48,2.5,2.5,2.5,100,12.1,1.764,-9.9,0.0,0.0,94,0.0,0.0,0.0,386.4,386.4,1.28,323.0,589.4,371.6,349.8,172.8,259.4,166.6,0.0,0.0,0.0,0.000     0.000,1.28,0.0,0.0,0,10.0,0.0,9.0,12.4,17.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,19.1,22.4,25.6,355.7
92,2,7,1991,63,2,383.9,1.2,0.0,0.0,1.2,0.0,0.0,0.0,10.0,3.1,1.3,41,2.4,2.4,100,5.5,3.7,67,22.0,1.29,1,0,0,0,0,30.8,30.8,0,0.49,2.4,2.4,2.4,100,12.1,1.823,-9.9,0.0,0.0,94,0.0,0.0,0.0,383.9,383.9,1.29,324.2,595.2,375.3,352.5,174.4,261.4,168.2,0.0,0.0,0.0,0.000     0.000,1.29,0.0,0.0,0,10.0,0.0,9.0,12.4,14.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.0,18.0,22.4,26.8,355.7
93,3,7,1991,64,2,382.1,1.9,0.0,0.0,1.9,0.0,0.0,0.0,10.0,2.1,1.9,91,1.8,1.8,100,3.9,3.7,95,19.4,1.31,1,0,0,0,0,31.9,31.9,0,0.5,1.8,1.8,1.8,100,12.1,1.883,-9.9,0.0,0.0,93,0.0,0.0,0.0,382.1,382.1,1.31,326.1,601.0,378.9,343.9,174.8,255.1,169.9,0.0,0.0,0.0,0.000     0.000,1.31,0.0,0.0,0,10.0,0.0,9.0,12.4,12.8,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.5,15.8,19.4,22.9,355.7
94,4,7,1991,65,2,379.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.9,0.1,3,2.5,2.5,100,5.4,2.6,48,18.8,1.32,1,0,0,0,0,33.0,33.0,0,0.52,2.5,2.5,2.5,100,12.1,1.945,-9.9,0.0,0.0,93,0.0,0.0,0.0,379.5,379.5,1.32,327.1,606.8,382.6,358.5,177.7,265.9,171.5,0.0,0.0,0.0,0.000     0.000,1.32,0.0,0.0,0,10.0,0.0,8.9,12.4,12.8,26.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,14.2,18.8,23.3,355.7
95,5,7,1991,66,2,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,0.1,3,2.5,2.5,100,5.2,2.6,50,17.9,1.33,2,0,0,0,0,34.0,34.0,0,0.53,2.5,2.5,2.5,100,12.1,2.009,-9.9,0.0,0.0,92,0.0,0.0,0.0,377.0,377.0,1.33,328.2,612.6,386.2,360.3,179.2,267.2,173.1,0.0,0.0,0.0,0.000     0.000,1.33,0.0,0.0,0,10.0,0.0,8.8,12.4,12.8,24.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,13.6,17.9,22.3,355.7
96,6,7,1991,67,2,374.5,1.1,0.0,0.0,1.1,0.0,0.0,0.0,10.0,2.6,1.1,45,2.4,2.4,100,5.0,3.5,71,17.3,1.34,1,0,0,0,0,34.2,34.2,0,0.53,2.4,2.4,2.4,100,12.0,2.073,-9.9,0.0,0.0,91,0.0,0.0,0.0,374.5,374.5,1.34,329.3,618.3,389.8,362.0,180.7,268.5,174.7,0.0,0.0,0.0,0.000     0.000,1.34,0.0,0.0,0,10.0,0.0,8.7,12.4,12.8,21.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.5,13.8,17.3,20.8,355.7
97,7,7,1991,68,2,371.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,0.1,3,2.6,2.6,100,5.3,2.6,50,17.8,1.36,2,0,0,0,0,34.5,34.5,0,0.53,2.6,2.6,2.6,100,12.0,2.138,-9.9,0.0,0.0,91,0.0,0.0,0.0,371.9,371.9,1.36,330.3,624.0,393.4,367.8,182.7,272.8,176.3,0.0,0.0,0.0,0.000     0.000,1.36,0.0,0.0,0,10.0,0.0,8.7,12.4,12.8,19.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,12.8,17.8,22.7,355.7
98,8,7,1991,69,2,369.7,1.9,0.0,0.0,1.9,0.0,0.0,0.0,10.0,2.3,1.9,83,2.2,2.2,100,4.5,4.1,91,18.3,1.37,2,0,0,0,0,34.7,34.7,0,0.54,2.2,2.2,2.2,100,12.0,2.202,-9.9,0.0,0.0,90,0.0,0.0,0.0,369.7,369.7,1.37,331.6,629.6,396.9,365.3,183.7,270.9,177.9,0.0,0.0,0.0,0.000     0.000,1.37,0.0,0.0,0,10.0,0.0,8.7,12.4,12.8,16.8,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.1,13.2,18.3,23.4,355.7
99,9,7,1991,70,2,367.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.4,0.1,3,2.3,2.3,100,4.6,2.3,50,15.0,1.38,2,0,0,0,0,34.8,34.8,0,0.54,2.3,2.3,2.3,100,12.0,2.267,-9.9,0.0,0.0,90,0.0,0.0,0.0,367.3,367.3,1.38,332.8,635.3,400.5,369.4,185.4,274.0,179.5,0.0,0.0,0.0,0.000     0.000,1.38,0.0,0.0,0,10.0,0.0,8.6,12.4,12.8,14.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.3,15.0,20.6,355.7
100,10,7,1991,71,2,364.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.8,0.1,3,2.8,2.8,100,5.6,2.8,51,14.6,1.39,3,0,0,0,0,35.0,35.0,0,0.54,2.8,2.8,2.8,100,12.0,2.333,-9.9,0.0,0.0,89,0.0,0.0,0.0,364.5,364.5,1.39,333.5,640.9,404.0,380.3,187.9,282.0,181.1,0.0,0.0,0.0,0.000     0.000,1.39,0.0,0.0,0,10.0,0.0,8.5,12.4,12.8,11.8,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.7,14.6,21.5,355.7
101,11,7,1991,72,2,363.1,2.3,0.0,0.0,2.3,0.0,0.0,0.0,10.0,1.9,1.9,100,1.9,1.9,100,3.7,3.7,100,17.4,1.41,2,0,0,0,0,35.8,35.8,0,0.55,1.9,1.9,1.9,100,12.1,2.399,-9.9,0.0,0.0,88,0.0,0.0,0.0,363.1,363.1,1.41,335.6,646.4,407.5,369.1,187.9,273.7,182.7,0.0,0.0,0.0,0.000     0.000,1.41,0.0,0.0,0,10.0,0.0,9.0,12.4,12.8,11.8,27.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.4,12.8,17.4,22.0,355.7
102,12,7,1991,73,2,362.1,2.6,0.0,0.0,2.6,0.0,0.0,0.0,10.0,1.7,1.7,100,1.8,1.8,100,3.5,3.5,100,16.4,1.42,1,0,0,0,0,36.5,36.5,0,0.56,1.8,1.8,1.8,100,12.1,2.467,-9.9,0.0,0.0,88,0.0,0.0,0.0,362.1,362.1,1.42,338.2,652.0,411.0,370.5,189.4,274.8,184.3,0.0,0.0,0.0,0.000     0.000,1.42,0.0,0.0,0,10.0,0.0,9.8,12.4,12.8,11.8,25.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.2,11.7,16.4,21.1,355.7
103,13,7,1991,74,2,360.7,1.2,0.0,0.0,1.2,0.0,0.0,0.0,10.0,1.3,1.2,91,1.4,1.4,100,2.8,2.6,95,15.1,1.43,1,0,0,0,0,37.2,37.2,0,0.57,1.4,1.4,1.4,100,12.1,2.535,-9.9,0.0,0.0,87,0.0,0.0,0.0,360.7,360.7,1.43,340.2,657.5,414.5,367.5,190.3,272.6,185.8,0.0,0.0,0.0,0.000     0.000,1.43,0.0,0.0,0,10.0,0.0,9.8,12.4,12.8,11.8,23.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.5,11.2,15.1,19.0,355.7
104,14,7,1991,75,2,358.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.9,0.1,3,2.1,2.1,100,4.1,2.2,54,15.6,1.44,2,0,0,0,0,37.8,37.8,0,0.58,2.1,2.1,2.1,100,12.1,2.605,-9.9,0.0,0.0,87,0.0,0.0,0.0,358.5,358.5,1.44,341.5,663.0,418.0,381.1,193.0,282.7,187.4,0.0,0.0,0.0,0.000     0.000,1.44,0.0,0.0,0,10.0,0.0,9.8,12.4,12.8,11.8,21.8,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,10.6,15.6,20.6,355.7
105,15,7,1991,76,2,356.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.9,0.1,3,2.2,2.2,100,4.1,2.2,55,17.4,1.45,2,0,0,0,0,38.4,38.4,0,0.58,2.2,2.2,2.2,100,12.1,2.675,-9.9,0.0,0.0,86,0.0,0.0,0.0,356.3,356.3,1.45,342.7,668.4,421.4,384.3,194.6,285.0,188.9,0.0,0.0,0.0,0.000     0.000,1.45,0.0,0.0,0,10.0,0.0,9.7,12.4,12.8,11.8,19.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,12.0,17.4,22.9,355.7
106,16,7,1991,77,2,369.9,15.4,0.0,0.0,15.4,0.0,0.0,0.0,10.0,0.8,0.8,100,0.9,0.9,100,1.8,1.8,100,18.4,1.46,0,0,0,0,0,39.0,39.0,0,0.59,0.9,0.9,0.9,100,12.1,2.746,-9.9,0.0,0.0,86,0.0,0.0,0.0,369.9,369.9,1.46,359.8,673.9,424.8,368.6,194.2,273.5,190.4,0.0,0.0,0.0,0.000     0.000,1.46,0.0,0.0,0,10.0,0.0,23.3,12.4,12.8,11.8,19.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1.6,15.2,18.4,21.6,355.7
107,17,7,1991,78,2,365.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.1,2.1,100,2.5,2.5,100,4.6,4.6,100,17.8,1.48,2,0,0,0,0,39.4,39.4,0,0.6,2.5,2.5,2.5,100,12.1,2.818,-9.9,0.0,0.0,85,0.0,0.0,0.0,365.3,365.3,1.48,358.5,679.3,428.2,395.0,198.3,293.0,192.0,0.0,0.0,0.0,0.000     0.000,1.48,0.0,0.0,0,10.0,0.0,18.7,12.4,12.8,11.8,19.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,14.1,17.8,21.4,355.7
